N,d,l,o,r,m,estimate,target
1000,2,0.75,1.0,71,Smax,0.1951801883127836,0.0
500,3,0.75,1.0,71,Smax,0.3715230556689104,0.0
1000,3,0.75,1.0,71,Smax,0.1532272258231045,0.0
500,4,0.75,1.0,71,Smax,0.05440688200979902,0.0
1000,4,0.75,1.0,71,Smax,0.1676157275261344,0.0
500,1,1.75,1.0,71,Smax,-0.14409409615768476,0.0
1000,1,1.75,1.0,71,Smax,0.08538039721747158,0.0
500,2,1.75,1.0,71,Smax,-0.1122110925533867,0.0
1000,2,1.75,1.0,71,Smax,0.0005073860680473029,0.0
500,3,1.75,1.0,71,Smax,0.22350514225289694,0.0
1000,3,1.75,1.0,71,Smax,0.06359058941498036,0.0
500,4,1.75,1.0,71,Smax,0.060075750372545055,0.0
1000,4,1.75,1.0,71,Smax,0.16129635065303632,0.0
500,1,0.75,1.4142135623730951,71,Smax,0.006421424572863473,0.0
1000,1,0.75,1.4142135623730951,71,Smax,0.10237963985854699,0.0
500,2,0.75,1.4142135623730951,71,Smax,-0.12086688249323478,0.0
1000,2,0.75,1.4142135623730951,71,Smax,-0.1080927052956881,0.0
500,3,0.75,1.4142135623730951,71,Smax,0.014959508641336024,0.0
1000,3,0.75,1.4142135623730951,71,Smax,0.15679013755181861,0.0
500,4,0.75,1.4142135623730951,71,Smax,-0.24645280318701887,0.0
1000,4,0.75,1.4142135623730951,71,Smax,-0.034380871712073595,0.0
500,1,1.75,1.4142135623730951,71,Smax,-0.13237177285580778,0.0
1000,1,1.75,1.4142135623730951,71,Smax,-0.007671173763849734,0.0
500,2,1.75,1.4142135623730951,71,Smax,0.18173146710395893,0.0
1000,2,1.75,1.4142135623730951,71,Smax,0.04367101453167857,0.0
500,3,1.75,1.4142135623730951,71,Smax,-0.11389067939784381,0.0
1000,3,1.75,1.4142135623730951,71,Smax,0.3018748913159863,0.0
500,4,1.75,1.4142135623730951,71,Smax,0.09423443102383794,0.0
1000,4,1.75,1.4142135623730951,71,Smax,-0.02478438952635344,0.0
500,1,0.75,1.0,72,Smax,0.08706924074916914,0.0
1000,1,0.75,1.0,72,Smax,-0.048508501775246717,0.0
500,2,0.75,1.0,72,Smax,0.02300211071480022,0.0
1000,2,0.75,1.0,72,Smax,0.039857359593896795,0.0
500,3,0.75,1.0,72,Smax,0.16360199314025964,0.0
1000,3,0.75,1.0,72,Smax,0.13746569362366354,0.0
500,4,0.75,1.0,72,Smax,0.1688322267058598,0.0
1000,4,0.75,1.0,72,Smax,-0.18735710264506292,0.0
500,1,1.75,1.0,72,Smax,-0.04755433558412128,0.0
1000,1,1.75,1.0,72,Smax,0.014978469610713092,0.0
500,2,1.75,1.0,72,Smax,0.05306337935838028,0.0
1000,2,1.75,1.0,72,Smax,0.03417722146281444,0.0
500,3,1.75,1.0,72,Smax,0.23851505034785736,0.0
1000,3,1.75,1.0,72,Smax,0.10939171419849941,0.0
500,4,1.75,1.0,72,Smax,0.007102539687322956,0.0
1000,4,1.75,1.0,72,Smax,-0.11238794174573473,0.0
500,1,0.75,1.4142135623730951,72,Smax,0.045737775240333775,0.0
1000,1,0.75,1.4142135623730951,72,Smax,0.059757718950371165,0.0
500,2,0.75,1.4142135623730951,72,Smax,0.028531865255262884,0.0
1000,2,0.75,1.4142135623730951,72,Smax,0.031739341140868876,0.0
500,3,0.75,1.4142135623730951,72,Smax,0.03477765131842926,0.0
1000,3,0.75,1.4142135623730951,72,Smax,0.2550723672151222,0.0
500,4,0.75,1.4142135623730951,72,Smax,0.04804239599784816,0.0
1000,4,0.75,1.4142135623730951,72,Smax,0.2791977348080498,0.0
500,1,1.75,1.4142135623730951,72,Smax,0.01576102188546296,0.0
1000,1,1.75,1.4142135623730951,72,Smax,0.0006349062398774212,0.0
500,2,1.75,1.4142135623730951,72,Smax,0.03684291914658422,0.0
1000,2,1.75,1.4142135623730951,72,Smax,0.07877297885633958,0.0
500,3,1.75,1.4142135623730951,72,Smax,0.31104190356485034,0.0
1000,3,1.75,1.4142135623730951,72,Smax,0.16340035445655604,0.0
500,4,1.75,1.4142135623730951,72,Smax,-0.10817099269611763,0.0
1000,4,1.75,1.4142135623730951,72,Smax,0.07625505314462552,0.0
500,1,0.75,1.0,73,Smax,0.018531710155479053,0.0
1000,1,0.75,1.0,73,Smax,0.09942254302186665,0.0
500,2,0.75,1.0,73,Smax,-0.11044226227571373,0.0
1000,2,0.75,1.0,73,Smax,0.14538898321665772,0.0
500,3,0.75,1.0,73,Smax,0.4750205492413799,0.0
1000,3,0.75,1.0,73,Smax,0.029180962496858583,0.0
500,4,0.75,1.0,73,Smax,0.19409801959872014,0.0
1000,4,0.75,1.0,73,Smax,-0.012950054497219804,0.0
500,1,1.75,1.0,73,Smax,0.06840074494511571,0.0
1000,1,1.75,1.0,73,Smax,-0.07942006522063921,0.0
500,2,1.75,1.0,73,Smax,0.19990842651177032,0.0
1000,2,1.75,1.0,73,Smax,-0.00301741059219601,0.0
500,3,1.75,1.0,73,Smax,0.29230351920222797,0.0
1000,3,1.75,1.0,73,Smax,0.04295936494870124,0.0
500,4,1.75,1.0,73,Smax,-0.1317581341176494,0.0
1000,4,1.75,1.0,73,Smax,0.06842445051545618,0.0
500,1,0.75,1.4142135623730951,73,Smax,-0.08271706029498135,0.0
1000,1,0.75,1.4142135623730951,73,Smax,0.09356195350163939,0.0
500,2,0.75,1.4142135623730951,73,Smax,0.14197998254400918,0.0
1000,2,0.75,1.4142135623730951,73,Smax,-0.033638209562642914,0.0
500,3,0.75,1.4142135623730951,73,Smax,0.18162242905615533,0.0
1000,3,0.75,1.4142135623730951,73,Smax,-0.1695711536596896,0.0
500,4,0.75,1.4142135623730951,73,Smax,-0.11244124200061383,0.0
1000,4,0.75,1.4142135623730951,73,Smax,0.10471935447999361,0.0
500,1,1.75,1.4142135623730951,73,Smax,0.1263736735474164,0.0
1000,1,1.75,1.4142135623730951,73,Smax,0.09782191392164583,0.0
500,2,1.75,1.4142135623730951,73,Smax,0.11368044655285592,0.0
1000,2,1.75,1.4142135623730951,73,Smax,0.013557288297906948,0.0
500,3,1.75,1.4142135623730951,73,Smax,0.35038694568565915,0.0
1000,3,1.75,1.4142135623730951,73,Smax,-0.025451683550707305,0.0
500,4,1.75,1.4142135623730951,73,Smax,0.10205012288687709,0.0
1000,4,1.75,1.4142135623730951,73,Smax,0.13711033325048094,0.0
500,1,0.75,1.0,74,Smax,-0.1030469076481881,0.0
1000,1,0.75,1.0,74,Smax,-0.07737778354528346,0.0
500,2,0.75,1.0,74,Smax,-0.028324380006281062,0.0
1000,2,0.75,1.0,74,Smax,-0.03933351087312856,0.0
500,3,0.75,1.0,74,Smax,-0.008727168752736462,0.0
1000,3,0.75,1.0,74,Smax,0.012506828096708902,0.0
500,4,0.75,1.0,74,Smax,0.04715843769081223,0.0
1000,4,0.75,1.0,74,Smax,0.025340313839058954,0.0
500,1,1.75,1.0,74,Smax,0.021762713716617192,0.0
1000,1,1.75,1.0,74,Smax,0.005216069255225671,0.0
500,2,1.75,1.0,74,Smax,0.2794788279311649,0.0
1000,2,1.75,1.0,74,Smax,0.08012335010488733,0.0
500,3,1.75,1.0,74,Smax,0.3857280333864666,0.0
1000,3,1.75,1.0,74,Smax,0.20190861722394354,0.0
500,4,1.75,1.0,74,Smax,-0.06078433488687717,0.0
1000,4,1.75,1.0,74,Smax,-0.037254510810782106,0.0
500,1,0.75,1.4142135623730951,74,Smax,0.27529923775313786,0.0
1000,1,0.75,1.4142135623730951,74,Smax,0.11893685513784977,0.0
500,2,0.75,1.4142135623730951,74,Smax,0.011635387788457591,0.0
1000,2,0.75,1.4142135623730951,74,Smax,-0.02121298273222798,0.0
500,3,0.75,1.4142135623730951,74,Smax,-0.029057549864684142,0.0
1000,3,0.75,1.4142135623730951,74,Smax,0.05008970320784452,0.0
500,4,0.75,1.4142135623730951,74,Smax,0.08075161109855734,0.0
1000,4,0.75,1.4142135623730951,74,Smax,0.10608483743842696,0.0
500,1,1.75,1.4142135623730951,74,Smax,0.006904309860204148,0.0
1000,1,1.75,1.4142135623730951,74,Smax,-0.11979396868954792,0.0
500,2,1.75,1.4142135623730951,74,Smax,0.06543231931397782,0.0
1000,2,1.75,1.4142135623730951,74,Smax,-0.09543286357939589,0.0
500,3,1.75,1.4142135623730951,74,Smax,-0.22453978661804147,0.0
1000,3,1.75,1.4142135623730951,74,Smax,0.0854597202948429,0.0
500,4,1.75,1.4142135623730951,74,Smax,0.05680251332661507,0.0
1000,4,1.75,1.4142135623730951,74,Smax,-0.15716543202504954,0.0
500,1,0.75,1.0,75,Smax,-0.08422518139224154,0.0
1000,1,0.75,1.0,75,Smax,-0.04193170424860623,0.0
500,2,0.75,1.0,75,Smax,0.07018243739357041,0.0
1000,2,0.75,1.0,75,Smax,0.05309043248672851,0.0
500,3,0.75,1.0,75,Smax,-0.0024242816522129992,0.0
1000,3,0.75,1.0,75,Smax,0.1943757920850016,0.0
500,4,0.75,1.0,75,Smax,0.09500872927702114,0.0
1000,4,0.75,1.0,75,Smax,-0.008731654195293441,0.0
500,1,1.75,1.0,75,Smax,0.06937459297771946,0.0
1000,1,1.75,1.0,75,Smax,0.08631469315049867,0.0
500,2,1.75,1.0,75,Smax,0.13128121307160512,0.0
1000,2,1.75,1.0,75,Smax,0.047952975776101664,0.0
500,3,1.75,1.0,75,Smax,0.4480368589577491,0.0
1000,3,1.75,1.0,75,Smax,0.19323317898274048,0.0
500,4,1.75,1.0,75,Smax,0.15961625716195035,0.0
1000,4,1.75,1.0,75,Smax,-0.021473776822211434,0.0
500,1,0.75,1.4142135623730951,75,Smax,0.029166580034966562,0.0
1000,1,0.75,1.4142135623730951,75,Smax,0.09994240694757468,0.0
500,2,0.75,1.4142135623730951,75,Smax,0.24761967563646242,0.0
1000,2,0.75,1.4142135623730951,75,Smax,-0.04649226544556121,0.0
500,3,0.75,1.4142135623730951,75,Smax,-0.15429328763896466,0.0
1000,3,0.75,1.4142135623730951,75,Smax,0.04099528210573568,0.0
500,4,0.75,1.4142135623730951,75,Smax,0.016307044571948596,0.0
1000,4,0.75,1.4142135623730951,75,Smax,-0.016807062359706988,0.0
500,1,1.75,1.4142135623730951,75,Smax,0.25011716456152955,0.0
1000,1,1.75,1.4142135623730951,75,Smax,0.0675690558824833,0.0
500,2,1.75,1.4142135623730951,75,Smax,0.014243452619452476,0.0
1000,2,1.75,1.4142135623730951,75,Smax,-0.04521475118568684,0.0
500,3,1.75,1.4142135623730951,75,Smax,0.10752798581985804,0.0
1000,3,1.75,1.4142135623730951,75,Smax,0.11556547865187812,0.0
500,4,1.75,1.4142135623730951,75,Smax,-0.09446518973353105,0.0
1000,4,1.75,1.4142135623730951,75,Smax,0.0514260150174409,0.0
500,1,0.75,1.0,76,Smax,0.16949519058981305,0.0
1000,1,0.75,1.0,76,Smax,-0.10584627940284502,0.0
500,2,0.75,1.0,76,Smax,0.024929661726112644,0.0
1000,2,0.75,1.0,76,Smax,-0.14504095641896073,0.0
500,3,0.75,1.0,76,Smax,-0.4242862811444795,0.0
1000,3,0.75,1.0,76,Smax,0.03324235899949936,0.0
500,4,0.75,1.0,76,Smax,0.09411171945244765,0.0
1000,4,0.75,1.0,76,Smax,-0.06631320708473924,0.0
500,1,1.75,1.0,76,Smax,0.07503998169950822,0.0
1000,1,1.75,1.0,76,Smax,0.04559525169063961,0.0
500,2,1.75,1.0,76,Smax,-0.03825051852491594,0.0
1000,2,1.75,1.0,76,Smax,0.009822498045246472,0.0
500,3,1.75,1.0,76,Smax,-0.12161386895285854,0.0
1000,3,1.75,1.0,76,Smax,0.06779742232639735,0.0
500,4,1.75,1.0,76,Smax,0.08326050053927285,0.0
1000,4,1.75,1.0,76,Smax,0.04810517460300312,0.0
500,1,0.75,1.4142135623730951,76,Smax,0.06264119137535164,0.0
1000,1,0.75,1.4142135623730951,76,Smax,0.12306854186764138,0.0
500,2,0.75,1.4142135623730951,76,Smax,-0.24966572847705568,0.0
1000,2,0.75,1.4142135623730951,76,Smax,-0.016508651542852373,0.0
500,3,0.75,1.4142135623730951,76,Smax,-0.1487142754247167,0.0
1000,3,0.75,1.4142135623730951,76,Smax,0.20287182987770955,0.0
500,4,0.75,1.4142135623730951,76,Smax,-0.16349573344636784,0.0
1000,4,0.75,1.4142135623730951,76,Smax,-0.07983361126182048,0.0
500,1,1.75,1.4142135623730951,76,Smax,-0.09559836022332678,0.0
1000,1,1.75,1.4142135623730951,76,Smax,0.037127239245805944,0.0
500,2,1.75,1.4142135623730951,76,Smax,0.08924729604694205,0.0
1000,2,1.75,1.4142135623730951,76,Smax,-0.2399514522529753,0.0
500,3,1.75,1.4142135623730951,76,Smax,0.12899727052706433,0.0
1000,3,1.75,1.4142135623730951,76,Smax,-0.31701270719081875,0.0
500,4,1.75,1.4142135623730951,76,Smax,-0.2112752997836787,0.0
1000,4,1.75,1.4142135623730951,76,Smax,-0.17980194693334667,0.0
500,1,0.75,1.0,77,Smax,-0.05625370160247578,0.0
1000,1,0.75,1.0,77,Smax,-0.047333322118964294,0.0
500,2,0.75,1.0,77,Smax,0.1433920306728594,0.0
1000,2,0.75,1.0,77,Smax,-0.018812519575897406,0.0
500,3,0.75,1.0,77,Smax,-0.14951644144531584,0.0
1000,3,0.75,1.0,77,Smax,0.19194663663310738,0.0
500,4,0.75,1.0,77,Smax,0.0631114729468099,0.0
1000,4,0.75,1.0,77,Smax,0.17868812647516996,0.0
500,1,1.75,1.0,77,Smax,0.17024286017785228,0.0
1000,1,1.75,1.0,77,Smax,0.00972880444488039,0.0
500,2,1.75,1.0,77,Smax,0.05671113932065512,0.0
1000,2,1.75,1.0,77,Smax,-0.2764487407347351,0.0
500,3,1.75,1.0,77,Smax,0.38370321682344233,0.0
1000,3,1.75,1.0,77,Smax,0.06625964199650616,0.0
500,4,1.75,1.0,77,Smax,0.16412168849446274,0.0
1000,4,1.75,1.0,77,Smax,0.0007432826495411794,0.0
500,1,0.75,1.4142135623730951,77,Smax,-0.044446715915277435,0.0
1000,1,0.75,1.4142135623730951,77,Smax,-0.0050565906429759265,0.0
500,2,0.75,1.4142135623730951,77,Smax,-0.053964841146299666,0.0
1000,2,0.75,1.4142135623730951,77,Smax,0.031465955658551564,0.0
500,3,0.75,1.4142135623730951,77,Smax,-0.02075641885433548,0.0
1000,3,0.75,1.4142135623730951,77,Smax,0.27115158210434953,0.0
500,4,0.75,1.4142135623730951,77,Smax,-0.08002555889502228,0.0
1000,4,0.75,1.4142135623730951,77,Smax,0.05459086079981493,0.0
500,1,1.75,1.4142135623730951,77,Smax,-0.054322657324104184,0.0
1000,1,1.75,1.4142135623730951,77,Smax,-0.00013495750717202487,0.0
500,2,1.75,1.4142135623730951,77,Smax,0.38703592710775786,0.0
1000,2,1.75,1.4142135623730951,77,Smax,0.1859168027251056,0.0
500,3,1.75,1.4142135623730951,77,Smax,0.31866398932508505,0.0
1000,3,1.75,1.4142135623730951,77,Smax,0.06980872349879799,0.0
500,4,1.75,1.4142135623730951,77,Smax,-0.1466234582857891,0.0
1000,4,1.75,1.4142135623730951,77,Smax,-0.06114168392730163,0.0
500,1,0.75,1.0,78,Smax,0.03695554498456603,0.0
1000,1,0.75,1.0,78,Smax,-0.039321727455916,0.0
500,2,0.75,1.0,78,Smax,0.22029969310924105,0.0
1000,2,0.75,1.0,78,Smax,0.07207525991396674,0.0
500,3,0.75,1.0,78,Smax,-0.23932022861546154,0.0
1000,3,0.75,1.0,78,Smax,0.11231155676935385,0.0
500,4,0.75,1.0,78,Smax,-0.10100366989355503,0.0
1000,4,0.75,1.0,78,Smax,0.010401683351008705,0.0
500,1,1.75,1.0,78,Smax,-0.12569472254276134,0.0
1000,1,1.75,1.0,78,Smax,0.05944512125096885,0.0
500,2,1.75,1.0,78,Smax,0.06754757712593401,0.0
1000,2,1.75,1.0,78,Smax,-0.010811276146943787,0.0
500,3,1.75,1.0,78,Smax,0.0765018094945039,0.0
1000,3,1.75,1.0,78,Smax,0.2692074165264193,0.0
500,4,1.75,1.0,78,Smax,-0.06195875572712976,0.0
1000,4,1.75,1.0,78,Smax,-0.04784431805494547,0.0
500,1,0.75,1.4142135623730951,78,Smax,-0.015492370576940402,0.0
1000,1,0.75,1.4142135623730951,78,Smax,-0.10796558890774938,0.0
500,2,0.75,1.4142135623730951,78,Smax,0.32557783767966036,0.0
1000,2,0.75,1.4142135623730951,78,Smax,0.20589820769585096,0.0
500,3,0.75,1.4142135623730951,78,Smax,0.19523875881531721,0.0
1000,3,0.75,1.4142135623730951,78,Smax,-0.04043703486089969,0.0
500,4,0.75,1.4142135623730951,78,Smax,0.2354987442571128,0.0
1000,4,0.75,1.4142135623730951,78,Smax,-0.1306882384500456,0.0
500,1,1.75,1.4142135623730951,78,Smax,-0.05063046571837896,0.0
1000,1,1.75,1.4142135623730951,78,Smax,0.08512320771947991,0.0
500,2,1.75,1.4142135623730951,78,Smax,-0.028515552729659704,0.0
1000,2,1.75,1.4142135623730951,78,Smax,-0.043003636589108656,0.0
500,3,1.75,1.4142135623730951,78,Smax,-0.09774254396300829,0.0
1000,3,1.75,1.4142135623730951,78,Smax,-0.030847604671173562,0.0
500,4,1.75,1.4142135623730951,78,Smax,0.06411140502447843,0.0
1000,4,1.75,1.4142135623730951,78,Smax,-0.14869608753736502,0.0
500,1,0.75,1.0,79,Smax,0.002121611317360113,0.0
1000,1,0.75,1.0,79,Smax,0.05043944864850811,0.0
500,2,0.75,1.0,79,Smax,0.03374260645559198,0.0
1000,2,0.75,1.0,79,Smax,0.04191047435700838,0.0
500,3,0.75,1.0,79,Smax,0.03822989785676645,0.0
1000,3,0.75,1.0,79,Smax,0.15736363121201757,0.0
500,4,0.75,1.0,79,Smax,-0.2511913747042304,0.0
1000,4,0.75,1.0,79,Smax,0.09130729950790728,0.0
500,1,1.75,1.0,79,Smax,-0.110590649562756,0.0
1000,1,1.75,1.0,79,Smax,-0.028702540458116394,0.0
500,2,1.75,1.0,79,Smax,0.18415446859321236,0.0
1000,2,1.75,1.0,79,Smax,0.05467672960151208,0.0
500,3,1.75,1.0,79,Smax,-0.07558052835945055,0.0
1000,3,1.75,1.0,79,Smax,0.0017298628236523898,0.0
500,4,1.75,1.0,79,Smax,-0.09968032487059106,0.0
1000,4,1.75,1.0,79,Smax,-0.07974783058988202,0.0
500,1,0.75,1.4142135623730951,79,Smax,-0.11717999235374198,0.0
1000,1,0.75,1.4142135623730951,79,Smax,-0.01440906732879986,0.0
500,2,0.75,1.4142135623730951,79,Smax,0.19242138498036332,0.0
1000,2,0.75,1.4142135623730951,79,Smax,-0.08009449115709211,0.0
500,3,0.75,1.4142135623730951,79,Smax,0.23582504587026845,0.0
1000,3,0.75,1.4142135623730951,79,Smax,0.08602548162306231,0.0
500,4,0.75,1.4142135623730951,79,Smax,-0.17753986650721945,0.0
1000,4,0.75,1.4142135623730951,79,Smax,0.06250039957538525,0.0
500,1,1.75,1.4142135623730951,79,Smax,-0.07935978092477859,0.0
1000,1,1.75,1.4142135623730951,79,Smax,-0.0608851890555725,0.0
500,2,1.75,1.4142135623730951,79,Smax,0.05467517812334723,0.0
1000,2,1.75,1.4142135623730951,79,Smax,0.15468459130196044,0.0
500,3,1.75,1.4142135623730951,79,Smax,0.07727718701037868,0.0
1000,3,1.75,1.4142135623730951,79,Smax,0.12092123109364766,0.0
500,4,1.75,1.4142135623730951,79,Smax,0.12467523572824633,0.0
1000,4,1.75,1.4142135623730951,79,Smax,-0.19576281343556043,0.0
500,1,0.75,1.0,80,Smax,0.025398094836939302,0.0
1000,1,0.75,1.0,80,Smax,0.07350503508410468,0.0
500,2,0.75,1.0,80,Smax,0.1116234944378234,0.0
1000,2,0.75,1.0,80,Smax,-0.01978988214325204,0.0
500,3,0.75,1.0,80,Smax,-0.17151913593602228,0.0
1000,3,0.75,1.0,80,Smax,0.068963281639953,0.0
500,4,0.75,1.0,80,Smax,-0.029273412987785224,0.0
1000,4,0.75,1.0,80,Smax,0.01332923940125773,0.0
500,1,1.75,1.0,80,Smax,-0.011533758549336018,0.0
1000,1,1.75,1.0,80,Smax,-0.0518428087195504,0.0
500,2,1.75,1.0,80,Smax,-0.014845672488498211,0.0
1000,2,1.75,1.0,80,Smax,0.06931002115810272,0.0
500,3,1.75,1.0,80,Smax,0.2547173538669361,0.0
1000,3,1.75,1.0,80,Smax,0.17580762376722195,0.0
500,4,1.75,1.0,80,Smax,0.20890812106439458,0.0
1000,4,1.75,1.0,80,Smax,-0.048378092462319035,0.0
500,1,0.75,1.4142135623730951,80,Smax,0.17185395536660822,0.0
1000,1,0.75,1.4142135623730951,80,Smax,-0.03384241157787776,0.0
500,2,0.75,1.4142135623730951,80,Smax,0.31393601810944965,0.0
1000,2,0.75,1.4142135623730951,80,Smax,-0.11824565782166145,0.0
500,3,0.75,1.4142135623730951,80,Smax,0.43413428321181097,0.0
1000,3,0.75,1.4142135623730951,80,Smax,0.03172621176849971,0.0
500,4,0.75,1.4142135623730951,80,Smax,-0.048853582082085706,0.0
1000,4,0.75,1.4142135623730951,80,Smax,-0.1287346889046874,0.0
500,1,1.75,1.4142135623730951,80,Smax,-0.024151535246169805,0.0
1000,1,1.75,1.4142135623730951,80,Smax,0.03814751143621266,0.0
500,2,1.75,1.4142135623730951,80,Smax,0.17896164636837333,0.0
1000,2,1.75,1.4142135623730951,80,Smax,0.03529928189259358,0.0
500,3,1.75,1.4142135623730951,80,Smax,0.07359868712124445,0.0
1000,3,1.75,1.4142135623730951,80,Smax,0.11362873568909393,0.0
500,4,1.75,1.4142135623730951,80,Smax,-0.11622757304394662,0.0
1000,4,1.75,1.4142135623730951,80,Smax,0.032183032425090324,0.0
500,1,0.75,1.0,81,Smax,-0.03466215926489484,0.0
1000,1,0.75,1.0,81,Smax,-0.019119633067982478,0.0
500,2,0.75,1.0,81,Smax,-0.156102613190545,0.0
1000,2,0.75,1.0,81,Smax,0.06349629366401283,0.0
500,3,0.75,1.0,81,Smax,0.3305446022096866,0.0
1000,3,0.75,1.0,81,Smax,0.08863935069886593,0.0
500,4,0.75,1.0,81,Smax,0.0583693001185264,0.0
1000,4,0.75,1.0,81,Smax,-0.0027664148214696692,0.0
500,1,1.75,1.0,81,Smax,0.07925798048459048,0.0
1000,1,1.75,1.0,81,Smax,-0.08586487994754229,0.0
500,2,1.75,1.0,81,Smax,-0.013861499725110457,0.0
1000,2,1.75,1.0,81,Smax,0.03743814046426958,0.0
500,3,1.75,1.0,81,Smax,0.17220315011967527,0.0
1000,3,1.75,1.0,81,Smax,0.16466896376378395,0.0
500,4,1.75,1.0,81,Smax,0.10175014713532532,0.0
1000,4,1.75,1.0,81,Smax,0.1528874518116859,0.0
500,1,0.75,1.4142135623730951,81,Smax,0.09014065507271465,0.0
1000,1,0.75,1.4142135623730951,81,Smax,-0.03426583180557703,0.0
500,2,0.75,1.4142135623730951,81,Smax,0.0016750058425408542,0.0
1000,2,0.75,1.4142135623730951,81,Smax,0.046700749433451254,0.0
500,3,0.75,1.4142135623730951,81,Smax,0.2893305164824483,0.0
1000,3,0.75,1.4142135623730951,81,Smax,0.10693046074997306,0.0
500,4,0.75,1.4142135623730951,81,Smax,-0.08218216084230877,0.0
1000,4,0.75,1.4142135623730951,81,Smax,-0.11724367050594886,0.0
500,1,1.75,1.4142135623730951,81,Smax,-0.004874256156470475,0.0
1000,1,1.75,1.4142135623730951,81,Smax,0.02520651634526462,0.0
500,2,1.75,1.4142135623730951,81,Smax,0.031562626408509674,0.0
1000,2,1.75,1.4142135623730951,81,Smax,0.30924198607512066,0.0
500,3,1.75,1.4142135623730951,81,Smax,0.08514812145949945,0.0
1000,3,1.75,1.4142135623730951,81,Smax,0.14850302021996728,0.0
500,4,1.75,1.4142135623730951,81,Smax,0.17654442185488717,0.0
1000,4,1.75,1.4142135623730951,81,Smax,-0.054925983740999926,0.0
500,1,0.75,1.0,82,Smax,0.028771325043570363,0.0
1000,1,0.75,1.0,82,Smax,0.051980487442161195,0.0
500,2,0.75,1.0,82,Smax,0.10112594956090733,0.0
1000,2,0.75,1.0,82,Smax,0.041122445381880486,0.0
500,3,0.75,1.0,82,Smax,-0.2780821114819011,0.0
1000,3,0.75,1.0,82,Smax,0.07994379994048345,0.0
500,4,0.75,1.0,82,Smax,-0.12445643645901089,0.0
1000,4,0.75,1.0,82,Smax,-0.043562362442307115,0.0
500,1,1.75,1.0,82,Smax,0.02213930129586269,0.0
1000,1,1.75,1.0,82,Smax,-0.0013024865712221987,0.0
500,2,1.75,1.0,82,Smax,0.13874206806817144,0.0
1000,2,1.75,1.0,82,Smax,-0.031362075838488726,0.0
500,3,1.75,1.0,82,Smax,0.09072218595049905,0.0
1000,3,1.75,1.0,82,Smax,0.39810439036929124,0.0
500,4,1.75,1.0,82,Smax,-0.08601739457352928,0.0
1000,4,1.75,1.0,82,Smax,0.06428237791400751,0.0
500,1,0.75,1.4142135623730951,82,Smax,-0.0005488497330159133,0.0
1000,1,0.75,1.4142135623730951,82,Smax,0.09935125153160174,0.0
500,2,0.75,1.4142135623730951,82,Smax,-0.1087543316345675,0.0
1000,2,0.75,1.4142135623730951,82,Smax,-0.05808762661934412,0.0
500,3,0.75,1.4142135623730951,82,Smax,0.20379151365315845,0.0
1000,3,0.75,1.4142135623730951,82,Smax,0.011453204523067482,0.0
500,4,0.75,1.4142135623730951,82,Smax,-0.11298716784814065,0.0
1000,4,0.75,1.4142135623730951,82,Smax,0.013399248622759659,0.0
500,1,1.75,1.4142135623730951,82,Smax,-0.07284163088661227,0.0
1000,1,1.75,1.4142135623730951,82,Smax,0.08655925048299364,0.0
500,2,1.75,1.4142135623730951,82,Smax,0.25866398796418305,0.0
1000,2,1.75,1.4142135623730951,82,Smax,0.19932824015770448,0.0
500,3,1.75,1.4142135623730951,82,Smax,0.07752574259060262,0.0
1000,3,1.75,1.4142135623730951,82,Smax,0.05373497611121047,0.0
500,4,1.75,1.4142135623730951,82,Smax,0.15834994088199622,0.0
1000,4,1.75,1.4142135623730951,82,Smax,-0.14248946367882864,0.0
500,1,0.75,1.0,83,Smax,-0.06882789341122575,0.0
1000,1,0.75,1.0,83,Smax,-0.009417531805812222,0.0
500,2,0.75,1.0,83,Smax,-0.03733718526528786,0.0
1000,2,0.75,1.0,83,Smax,-0.014770792338903636,0.0
500,3,0.75,1.0,83,Smax,0.1517449464884588,0.0
1000,3,0.75,1.0,83,Smax,0.2505364174576041,0.0
500,4,0.75,1.0,83,Smax,0.20988690709554794,0.0
1000,4,0.75,1.0,83,Smax,0.15574582083724187,0.0
500,1,1.75,1.0,83,Smax,0.10580409671147258,0.0
1000,1,1.75,1.0,83,Smax,-0.022527799418856506,0.0
500,2,1.75,1.0,83,Smax,0.0634884972594706,0.0
1000,2,1.75,1.0,83,Smax,0.23058805526014117,0.0
500,3,1.75,1.0,83,Smax,0.1295770183274554,0.0
1000,3,1.75,1.0,83,Smax,-0.17421502025585264,0.0
500,4,1.75,1.0,83,Smax,-0.045735009482884066,0.0
1000,4,1.75,1.0,83,Smax,-0.19061634633032562,0.0
500,1,0.75,1.4142135623730951,83,Smax,-0.09597836955221953,0.0
1000,1,0.75,1.4142135623730951,83,Smax,0.04027349464676498,0.0
500,2,0.75,1.4142135623730951,83,Smax,0.2563181538695902,0.0
1000,2,0.75,1.4142135623730951,83,Smax,0.07254262911434581,0.0
500,3,0.75,1.4142135623730951,83,Smax,0.1623992214882749,0.0
1000,3,0.75,1.4142135623730951,83,Smax,0.11199518729879157,0.0
500,4,0.75,1.4142135623730951,83,Smax,-0.23198450028992348,0.0
1000,4,0.75,1.4142135623730951,83,Smax,-0.03347453663517293,0.0
500,1,1.75,1.4142135623730951,83,Smax,0.04052561516559118,0.0
