N,d,l,o,r,m,estimate,target
500,3,1.75,1.0,26,Smax,0.12298802637861725,0.0
1000,3,1.75,1.0,26,Smax,0.1505480745491202,0.0
500,4,1.75,1.0,26,Smax,0.27129532822446645,0.0
1000,4,1.75,1.0,26,Smax,0.080746535791548,0.0
500,1,0.75,1.4142135623730951,26,Smax,0.10532799762267492,0.0
1000,1,0.75,1.4142135623730951,26,Smax,-0.028242763318624783,0.0
500,2,0.75,1.4142135623730951,26,Smax,0.3000816708769217,0.0
1000,2,0.75,1.4142135623730951,26,Smax,0.07767276409848024,0.0
500,3,0.75,1.4142135623730951,26,Smax,0.056475361553622844,0.0
1000,3,0.75,1.4142135623730951,26,Smax,0.00718080663577533,0.0
500,4,0.75,1.4142135623730951,26,Smax,0.022022868484574038,0.0
1000,4,0.75,1.4142135623730951,26,Smax,-0.03491262149618402,0.0
500,1,1.75,1.4142135623730951,26,Smax,-0.12853737535829365,0.0
1000,1,1.75,1.4142135623730951,26,Smax,0.02310234471877092,0.0
500,2,1.75,1.4142135623730951,26,Smax,-0.17639699067506728,0.0
1000,2,1.75,1.4142135623730951,26,Smax,-0.055273300394458574,0.0
500,3,1.75,1.4142135623730951,26,Smax,0.3352527149698649,0.0
1000,3,1.75,1.4142135623730951,26,Smax,0.1508982981094383,0.0
500,4,1.75,1.4142135623730951,26,Smax,0.34287525261534085,0.0
1000,4,1.75,1.4142135623730951,26,Smax,0.08766389143818257,0.0
500,1,0.75,1.0,27,Smax,0.04872295496172525,0.0
1000,1,0.75,1.0,27,Smax,-0.11178460453415331,0.0
500,2,0.75,1.0,27,Smax,-0.0338912518500526,0.0
1000,2,0.75,1.0,27,Smax,0.12126899334678376,0.0
500,3,0.75,1.0,27,Smax,0.10757305747215605,0.0
1000,3,0.75,1.0,27,Smax,-0.02383723329027915,0.0
500,4,0.75,1.0,27,Smax,0.02064248029657461,0.0
1000,4,0.75,1.0,27,Smax,-0.0699291857819054,0.0
500,1,1.75,1.0,27,Smax,-0.004079971567412953,0.0
1000,1,1.75,1.0,27,Smax,-0.07698941085228023,0.0
500,2,1.75,1.0,27,Smax,-0.0679898758920406,0.0
1000,2,1.75,1.0,27,Smax,0.15644199856383972,0.0
500,3,1.75,1.0,27,Smax,0.4063177310615483,0.0
1000,3,1.75,1.0,27,Smax,0.25777245825671774,0.0
500,4,1.75,1.0,27,Smax,0.032767315323342254,0.0
1000,4,1.75,1.0,27,Smax,-0.09605472687269653,0.0
500,1,0.75,1.4142135623730951,27,Smax,0.08640939758573928,0.0
1000,1,0.75,1.4142135623730951,27,Smax,-0.05844216797235595,0.0
500,2,0.75,1.4142135623730951,27,Smax,-0.028809345899402244,0.0
1000,2,0.75,1.4142135623730951,27,Smax,0.03704424034604136,0.0
500,3,0.75,1.4142135623730951,27,Smax,0.21137696668551365,0.0
1000,3,0.75,1.4142135623730951,27,Smax,0.11763076373347639,0.0
500,4,0.75,1.4142135623730951,27,Smax,-0.11458143514503402,0.0
1000,4,0.75,1.4142135623730951,27,Smax,-0.14268291125610905,0.0
500,1,1.75,1.4142135623730951,27,Smax,-0.23310558356038896,0.0
1000,1,1.75,1.4142135623730951,27,Smax,0.08169681553545123,0.0
500,2,1.75,1.4142135623730951,27,Smax,0.26373989435280304,0.0
1000,2,1.75,1.4142135623730951,27,Smax,0.026842800140672595,0.0
500,3,1.75,1.4142135623730951,27,Smax,-0.17228792535662257,0.0
1000,3,1.75,1.4142135623730951,27,Smax,0.02555257102597795,0.0
500,4,1.75,1.4142135623730951,27,Smax,-0.2212015357994607,0.0
1000,4,1.75,1.4142135623730951,27,Smax,0.18653471378668002,0.0
500,1,0.75,1.0,28,Smax,0.09053254955488202,0.0
1000,1,0.75,1.0,28,Smax,0.02429832956762867,0.0
500,2,0.75,1.0,28,Smax,0.25515034991175584,0.0
1000,2,0.75,1.0,28,Smax,-0.0025696885375143816,0.0
500,3,0.75,1.0,28,Smax,0.3666071432056776,0.0
1000,3,0.75,1.0,28,Smax,0.08025408630370519,0.0
500,4,0.75,1.0,28,Smax,-0.15110102518311533,0.0
1000,4,0.75,1.0,28,Smax,0.08387622428277834,0.0
500,1,1.75,1.0,28,Smax,-0.03791975950750893,0.0
1000,1,1.75,1.0,28,Smax,-0.059073507476511924,0.0
500,2,1.75,1.0,28,Smax,0.015427495361793157,0.0
1000,2,1.75,1.0,28,Smax,0.08355706461640891,0.0
500,3,1.75,1.0,28,Smax,0.20840131203411438,0.0
1000,3,1.75,1.0,28,Smax,0.2704623902094608,0.0
500,4,1.75,1.0,28,Smax,-0.12364999071526496,0.0
1000,4,1.75,1.0,28,Smax,0.0029976077973774187,0.0
500,1,0.75,1.4142135623730951,28,Smax,0.07562720418349804,0.0
1000,1,0.75,1.4142135623730951,28,Smax,0.02266544642459756,0.0
500,2,0.75,1.4142135623730951,28,Smax,0.06757398131466633,0.0
1000,2,0.75,1.4142135623730951,28,Smax,0.20325861455170083,0.0
500,3,0.75,1.4142135623730951,28,Smax,-0.025078853325478188,0.0
1000,3,0.75,1.4142135623730951,28,Smax,0.15714171787481526,0.0
500,4,0.75,1.4142135623730951,28,Smax,0.21142284059222968,0.0
1000,4,0.75,1.4142135623730951,28,Smax,-0.10441848248123545,0.0
500,1,1.75,1.4142135623730951,28,Smax,-0.17332187966968782,0.0
1000,1,1.75,1.4142135623730951,28,Smax,0.0709108683512698,0.0
500,2,1.75,1.4142135623730951,28,Smax,0.0005685467700061557,0.0
1000,2,1.75,1.4142135623730951,28,Smax,0.2119442041604765,0.0
500,3,1.75,1.4142135623730951,28,Smax,-0.10969535644924434,0.0
1000,3,1.75,1.4142135623730951,28,Smax,0.18724734236927681,0.0
500,4,1.75,1.4142135623730951,28,Smax,-0.23329582953349687,0.0
1000,4,1.75,1.4142135623730951,28,Smax,0.0005686097389413234,0.0
500,1,0.75,1.0,29,Smax,0.014602250764909936,0.0
1000,1,0.75,1.0,29,Smax,-0.02118438849422774,0.0
500,2,0.75,1.0,29,Smax,0.3501672316267321,0.0
1000,2,0.75,1.0,29,Smax,0.07113269510673242,0.0
500,3,0.75,1.0,29,Smax,-0.0731651849447569,0.0
1000,3,0.75,1.0,29,Smax,0.16521041453932092,0.0
500,4,0.75,1.0,29,Smax,-0.06675888630934822,0.0
1000,4,0.75,1.0,29,Smax,-0.037469791268474655,0.0
500,1,1.75,1.0,29,Smax,-0.03445528045627248,0.0
1000,1,1.75,1.0,29,Smax,0.08120483140649996,0.0
500,2,1.75,1.0,29,Smax,-0.16140135881253395,0.0
1000,2,1.75,1.0,29,Smax,-0.055916123211189536,0.0
500,3,1.75,1.0,29,Smax,0.11841784102456121,0.0
1000,3,1.75,1.0,29,Smax,-0.008493792332801233,0.0
500,4,1.75,1.0,29,Smax,0.1438224712890399,0.0
1000,4,1.75,1.0,29,Smax,0.03649097150781827,0.0
500,1,0.75,1.4142135623730951,29,Smax,0.10125253025240803,0.0
1000,1,0.75,1.4142135623730951,29,Smax,-0.09380265508900529,0.0
500,2,0.75,1.4142135623730951,29,Smax,0.31728757314982825,0.0
1000,2,0.75,1.4142135623730951,29,Smax,0.13560465526269774,0.0
500,3,0.75,1.4142135623730951,29,Smax,0.01530155617959618,0.0
1000,3,0.75,1.4142135623730951,29,Smax,-0.17056523830415457,0.0
500,4,0.75,1.4142135623730951,29,Smax,0.11142208903740837,0.0
1000,4,0.75,1.4142135623730951,29,Smax,0.0006058832901391335,0.0
500,1,1.75,1.4142135623730951,29,Smax,-0.033444578875655474,0.0
1000,1,1.75,1.4142135623730951,29,Smax,0.05851734227517306,0.0
500,2,1.75,1.4142135623730951,29,Smax,0.2237357624663043,0.0
1000,2,1.75,1.4142135623730951,29,Smax,-0.06955449183750806,0.0
500,3,1.75,1.4142135623730951,29,Smax,-0.1898746946564218,0.0
1000,3,1.75,1.4142135623730951,29,Smax,0.023427957343447665,0.0
500,4,1.75,1.4142135623730951,29,Smax,0.44619685408862314,0.0
1000,4,1.75,1.4142135623730951,29,Smax,-0.12134512785722415,0.0
500,1,0.75,1.0,30,Smax,0.046431204034590036,0.0
1000,1,0.75,1.0,30,Smax,-0.07767925746686595,0.0
500,2,0.75,1.0,30,Smax,0.0517473352988024,0.0
1000,2,0.75,1.0,30,Smax,0.12778378013831648,0.0
500,3,0.75,1.0,30,Smax,0.18105634330778536,0.0
1000,3,0.75,1.0,30,Smax,0.0954157635722658,0.0
500,4,0.75,1.0,30,Smax,-0.07763406247023796,0.0
1000,4,0.75,1.0,30,Smax,-0.1008907192384285,0.0
500,1,1.75,1.0,30,Smax,-0.023922187545604844,0.0
1000,1,1.75,1.0,30,Smax,0.0415617653092927,0.0
500,2,1.75,1.0,30,Smax,0.04780642639728351,0.0
1000,2,1.75,1.0,30,Smax,0.011698142848218579,0.0
500,3,1.75,1.0,30,Smax,0.31681245107111566,0.0
1000,3,1.75,1.0,30,Smax,0.2707376080562279,0.0
500,4,1.75,1.0,30,Smax,-0.05216003425983452,0.0
1000,4,1.75,1.0,30,Smax,0.009174914256140174,0.0
500,1,0.75,1.4142135623730951,30,Smax,0.08396196066656916,0.0
1000,1,0.75,1.4142135623730951,30,Smax,-0.05883129723181357,0.0
500,2,0.75,1.4142135623730951,30,Smax,-0.09060686050125207,0.0
1000,2,0.75,1.4142135623730951,30,Smax,0.30942381247810763,0.0
500,3,0.75,1.4142135623730951,30,Smax,0.12520473808887522,0.0
1000,3,0.75,1.4142135623730951,30,Smax,0.11763340997864659,0.0
500,4,0.75,1.4142135623730951,30,Smax,-0.004706418429198532,0.0
1000,4,0.75,1.4142135623730951,30,Smax,-0.07241109801455206,0.0
500,1,1.75,1.4142135623730951,30,Smax,0.07381350892357741,0.0
1000,1,1.75,1.4142135623730951,30,Smax,-0.039856130417721174,0.0
500,2,1.75,1.4142135623730951,30,Smax,-0.15100695402194586,0.0
1000,2,1.75,1.4142135623730951,30,Smax,0.22867881767838832,0.0
500,3,1.75,1.4142135623730951,30,Smax,0.26719236063283924,0.0
1000,3,1.75,1.4142135623730951,30,Smax,0.12394902033428783,0.0
500,4,1.75,1.4142135623730951,30,Smax,0.25096733598184384,0.0
1000,4,1.75,1.4142135623730951,30,Smax,0.0426726458476706,0.0
500,1,0.75,1.0,31,Smax,0.08070387436366402,0.0
1000,1,0.75,1.0,31,Smax,-0.09343822542944208,0.0
500,2,0.75,1.0,31,Smax,0.03487111561906837,0.0
1000,2,0.75,1.0,31,Smax,0.15379414460935317,0.0
500,3,0.75,1.0,31,Smax,0.05254689398687753,0.0
1000,3,0.75,1.0,31,Smax,0.2810464208793548,0.0
500,4,0.75,1.0,31,Smax,-0.03297221063958581,0.0
1000,4,0.75,1.0,31,Smax,-0.04554863939444159,0.0
500,1,1.75,1.0,31,Smax,0.06141281387636675,0.0
1000,1,1.75,1.0,31,Smax,-0.00920915239114881,0.0
500,2,1.75,1.0,31,Smax,0.1506396631740974,0.0
1000,2,1.75,1.0,31,Smax,0.06488488199392074,0.0
500,3,1.75,1.0,31,Smax,0.12271433848577457,0.0
1000,3,1.75,1.0,31,Smax,0.1290232516814233,0.0
500,4,1.75,1.0,31,Smax,0.19006524294814747,0.0
1000,4,1.75,1.0,31,Smax,-0.03593368088301565,0.0
500,1,0.75,1.4142135623730951,31,Smax,0.006048890402124164,0.0
1000,1,0.75,1.4142135623730951,31,Smax,-0.021312208715601175,0.0
500,2,0.75,1.4142135623730951,31,Smax,-0.18399168193899934,0.0
1000,2,0.75,1.4142135623730951,31,Smax,-0.07740915535557513,0.0
500,3,0.75,1.4142135623730951,31,Smax,0.32197521850604516,0.0
1000,3,0.75,1.4142135623730951,31,Smax,0.05339019488163999,0.0
500,4,0.75,1.4142135623730951,31,Smax,-0.1427015557317582,0.0
1000,4,0.75,1.4142135623730951,31,Smax,-0.056302897183107076,0.0
500,1,1.75,1.4142135623730951,31,Smax,0.17865233738821054,0.0
1000,1,1.75,1.4142135623730951,31,Smax,0.051728759812042543,0.0
500,2,1.75,1.4142135623730951,31,Smax,-0.19703234484452598,0.0
1000,2,1.75,1.4142135623730951,31,Smax,0.0597528885237251,0.0
500,3,1.75,1.4142135623730951,31,Smax,0.1691082290050761,0.0
1000,3,1.75,1.4142135623730951,31,Smax,0.04175185531496284,0.0
500,4,1.75,1.4142135623730951,31,Smax,-0.15329202878628279,0.0
1000,4,1.75,1.4142135623730951,31,Smax,-0.023941634582922346,0.0
500,1,0.75,1.0,32,Smax,0.015892083285821958,0.0
1000,1,0.75,1.0,32,Smax,0.008501038079938173,0.0
500,2,0.75,1.0,32,Smax,-0.18917430891566941,0.0
1000,2,0.75,1.0,32,Smax,-0.036607679876706184,0.0
500,3,0.75,1.0,32,Smax,0.22786617682773683,0.0
1000,3,0.75,1.0,32,Smax,0.07807763838788619,0.0
500,4,0.75,1.0,32,Smax,0.027594193804425775,0.0
1000,4,0.75,1.0,32,Smax,0.14888542357026904,0.0
500,1,1.75,1.0,32,Smax,-0.05271520433934534,0.0
1000,1,1.75,1.0,32,Smax,-0.004115692279881722,0.0
500,2,1.75,1.0,32,Smax,0.06679239262568741,0.0
1000,2,1.75,1.0,32,Smax,-0.058913707051608824,0.0
500,3,1.75,1.0,32,Smax,0.06371439113491013,0.0
1000,3,1.75,1.0,32,Smax,0.21212212931023627,0.0
500,4,1.75,1.0,32,Smax,-0.20907331615675356,0.0
1000,4,1.75,1.0,32,Smax,-0.0005966142061591888,0.0
500,1,0.75,1.4142135623730951,32,Smax,0.094215364082941,0.0
1000,1,0.75,1.4142135623730951,32,Smax,0.010771759757566847,0.0
500,2,0.75,1.4142135623730951,32,Smax,-0.04533771268478608,0.0
1000,2,0.75,1.4142135623730951,32,Smax,0.09480592074630396,0.0
500,3,0.75,1.4142135623730951,32,Smax,0.33455654665275664,0.0
1000,3,0.75,1.4142135623730951,32,Smax,0.08254798259359034,0.0
500,4,0.75,1.4142135623730951,32,Smax,-0.044241152276752974,0.0
1000,4,0.75,1.4142135623730951,32,Smax,0.03760489649365394,0.0
500,1,1.75,1.4142135623730951,32,Smax,-0.15393989338776698,0.0
1000,1,1.75,1.4142135623730951,32,Smax,0.049078657572090977,0.0
500,2,1.75,1.4142135623730951,32,Smax,0.15479232000960066,0.0
1000,2,1.75,1.4142135623730951,32,Smax,0.08988641142631383,0.0
500,3,1.75,1.4142135623730951,32,Smax,-0.15493171274801046,0.0
1000,3,1.75,1.4142135623730951,32,Smax,0.27297404395470587,0.0
500,4,1.75,1.4142135623730951,32,Smax,0.040042019916233365,0.0
1000,4,1.75,1.4142135623730951,32,Smax,-0.0812604717570272,0.0
500,1,0.75,1.0,33,Smax,0.02610719301252996,0.0
1000,1,0.75,1.0,33,Smax,0.06059697999276099,0.0
500,2,0.75,1.0,33,Smax,0.20004138999188456,0.0
1000,2,0.75,1.0,33,Smax,0.2769945006295223,0.0
500,3,0.75,1.0,33,Smax,0.0638453514292813,0.0
1000,3,0.75,1.0,33,Smax,-0.008812354715195512,0.0
500,4,0.75,1.0,33,Smax,0.14021579619973187,0.0
1000,4,0.75,1.0,33,Smax,-0.09034922585774297,0.0
500,1,1.75,1.0,33,Smax,0.012955939928488498,0.0
1000,1,1.75,1.0,33,Smax,0.06218224245722136,0.0
500,2,1.75,1.0,33,Smax,0.18994579618245072,0.0
1000,2,1.75,1.0,33,Smax,0.048622137618259904,0.0
500,3,1.75,1.0,33,Smax,0.07650813496483658,0.0
1000,3,1.75,1.0,33,Smax,0.18018312320349894,0.0
500,4,1.75,1.0,33,Smax,-0.23697956875735057,0.0
1000,4,1.75,1.0,33,Smax,0.07588938399613983,0.0
500,1,0.75,1.4142135623730951,33,Smax,-0.11645411506060219,0.0
1000,1,0.75,1.4142135623730951,33,Smax,-0.0062168455318921765,0.0
500,2,0.75,1.4142135623730951,33,Smax,0.15178268969678646,0.0
1000,2,0.75,1.4142135623730951,33,Smax,-0.05844427488950608,0.0
500,3,0.75,1.4142135623730951,33,Smax,0.09191295309348203,0.0
1000,3,0.75,1.4142135623730951,33,Smax,Inf,0.0
500,4,0.75,1.4142135623730951,33,Smax,0.0316194912406278,0.0
1000,4,0.75,1.4142135623730951,33,Smax,0.14442816269141434,0.0
500,1,1.75,1.4142135623730951,33,Smax,-0.12100806624126542,0.0
1000,1,1.75,1.4142135623730951,33,Smax,0.01620210582814685,0.0
500,2,1.75,1.4142135623730951,33,Smax,0.17777061361772858,0.0
1000,2,1.75,1.4142135623730951,33,Smax,0.22964309862242707,0.0
500,3,1.75,1.4142135623730951,33,Smax,0.3820710643482199,0.0
1000,3,1.75,1.4142135623730951,33,Smax,0.05150543413666724,0.0
500,4,1.75,1.4142135623730951,33,Smax,0.16551368434997396,0.0
1000,4,1.75,1.4142135623730951,33,Smax,0.029041462174408547,0.0
500,1,0.75,1.0,34,Smax,-0.1352622658750851,0.0
1000,1,0.75,1.0,34,Smax,-0.11214044146177947,0.0
500,2,0.75,1.0,34,Smax,-0.11170884672741317,0.0
1000,2,0.75,1.0,34,Smax,0.02879584584689699,0.0
500,3,0.75,1.0,34,Smax,0.15244862927420405,0.0
1000,3,0.75,1.0,34,Smax,0.17029165712765848,0.0
500,4,0.75,1.0,34,Smax,0.020222505567229803,0.0
1000,4,0.75,1.0,34,Smax,-0.06001685772234511,0.0
500,1,1.75,1.0,34,Smax,0.21658276984845762,0.0
1000,1,1.75,1.0,34,Smax,0.027728267785730287,0.0
500,2,1.75,1.0,34,Smax,0.11911250867181775,0.0
1000,2,1.75,1.0,34,Smax,-0.18974652404162423,0.0
500,3,1.75,1.0,34,Smax,0.3096667751949765,0.0
1000,3,1.75,1.0,34,Smax,0.16984362014263377,0.0
500,4,1.75,1.0,34,Smax,0.04363320543429673,0.0
1000,4,1.75,1.0,34,Smax,0.008762491352192637,0.0
500,1,0.75,1.4142135623730951,34,Smax,-0.0844275193165261,0.0
1000,1,0.75,1.4142135623730951,34,Smax,-0.03911787687114616,0.0
500,2,0.75,1.4142135623730951,34,Smax,0.11942447224576475,0.0
1000,2,0.75,1.4142135623730951,34,Smax,-0.032811463251304886,0.0
500,3,0.75,1.4142135623730951,34,Smax,0.13490013358253333,0.0
1000,3,0.75,1.4142135623730951,34,Smax,0.18294058125265358,0.0
500,4,0.75,1.4142135623730951,34,Smax,0.051929425000796475,0.0
1000,4,0.75,1.4142135623730951,34,Smax,-0.11339304370890423,0.0
500,1,1.75,1.4142135623730951,34,Smax,-0.09731863650820406,0.0
1000,1,1.75,1.4142135623730951,34,Smax,-0.04351014727531176,0.0
500,2,1.75,1.4142135623730951,34,Smax,0.012063586175538793,0.0
1000,2,1.75,1.4142135623730951,34,Smax,-0.0901844148913396,0.0
500,3,1.75,1.4142135623730951,34,Smax,0.11726118950346871,0.0
1000,3,1.75,1.4142135623730951,34,Smax,0.13134075594395764,0.0
500,4,1.75,1.4142135623730951,34,Smax,0.1687374927206993,0.0
1000,4,1.75,1.4142135623730951,34,Smax,-0.04215204392951505,0.0
500,1,0.75,1.0,35,Smax,0.026685968211551475,0.0
1000,1,0.75,1.0,35,Smax,0.08496332574678765,0.0
500,2,0.75,1.0,35,Smax,-0.1349328476410731,0.0
1000,2,0.75,1.0,35,Smax,-0.004910522712121508,0.0
500,3,0.75,1.0,35,Smax,0.4094725100627807,0.0
1000,3,0.75,1.0,35,Smax,0.2757556859722283,0.0
500,4,0.75,1.0,35,Smax,0.3016787716619597,0.0
1000,4,0.75,1.0,35,Smax,0.22126829064177236,0.0
500,1,1.75,1.0,35,Smax,-0.08626853974906534,0.0
1000,1,1.75,1.0,35,Smax,0.08570901196130165,0.0
500,2,1.75,1.0,35,Smax,0.17046113378586733,0.0
1000,2,1.75,1.0,35,Smax,0.010515196594317048,0.0
500,3,1.75,1.0,35,Smax,0.3307123871418309,0.0
1000,3,1.75,1.0,35,Smax,0.20864432475210615,0.0
500,4,1.75,1.0,35,Smax,-0.058651573958464036,0.0
1000,4,1.75,1.0,35,Smax,-0.20327190635473713,0.0
500,1,0.75,1.4142135623730951,35,Smax,0.013094546750575625,0.0
1000,1,0.75,1.4142135623730951,35,Smax,0.07820096222030094,0.0
500,2,0.75,1.4142135623730951,35,Smax,-0.32327526654064087,0.0
1000,2,0.75,1.4142135623730951,35,Smax,0.015388210500148523,0.0
500,3,0.75,1.4142135623730951,35,Smax,0.07226101845982909,0.0
1000,3,0.75,1.4142135623730951,35,Smax,0.19174272884120205,0.0
500,4,0.75,1.4142135623730951,35,Smax,0.14688686269928827,0.0
1000,4,0.75,1.4142135623730951,35,Smax,-0.046890139368221256,0.0
500,1,1.75,1.4142135623730951,35,Smax,-0.020704924910583036,0.0
1000,1,1.75,1.4142135623730951,35,Smax,0.039361965124260316,0.0
500,2,1.75,1.4142135623730951,35,Smax,0.1552573204638528,0.0
1000,2,1.75,1.4142135623730951,35,Smax,-0.026005962641302716,0.0
500,3,1.75,1.4142135623730951,35,Smax,0.05884159688222795,0.0
1000,3,1.75,1.4142135623730951,35,Smax,0.14000887239022747,0.0
500,4,1.75,1.4142135623730951,35,Smax,0.3691763291793115,0.0
1000,4,1.75,1.4142135623730951,35,Smax,-0.009269334227469098,0.0
500,1,0.75,1.0,36,Smax,-0.00258315291988161,0.0
1000,1,0.75,1.0,36,Smax,-0.06212799396218356,0.0
500,2,0.75,1.0,36,Smax,0.13043555473344093,0.0
1000,2,0.75,1.0,36,Smax,0.0077201469647198324,0.0
500,3,0.75,1.0,36,Smax,-0.08870503613248001,0.0
1000,3,0.75,1.0,36,Smax,0.15687897348505064,0.0
500,4,0.75,1.0,36,Smax,0.011282302811043997,0.0
1000,4,0.75,1.0,36,Smax,0.05092479808665903,0.0
500,1,1.75,1.0,36,Smax,0.13784963170790465,0.0
1000,1,1.75,1.0,36,Smax,0.07455798302391492,0.0
500,2,1.75,1.0,36,Smax,-0.11427531389509987,0.0
1000,2,1.75,1.0,36,Smax,-0.1050791169479184,0.0
500,3,1.75,1.0,36,Smax,0.15390383017891096,0.0
1000,3,1.75,1.0,36,Smax,0.015814237635354784,0.0
500,4,1.75,1.0,36,Smax,0.27470474394741046,0.0
1000,4,1.75,1.0,36,Smax,-0.014571263402419892,0.0
500,1,0.75,1.4142135623730951,36,Smax,-0.18868360476811552,0.0
1000,1,0.75,1.4142135623730951,36,Smax,-0.011294114484467328,0.0
500,2,0.75,1.4142135623730951,36,Smax,-0.0826102150598093,0.0
1000,2,0.75,1.4142135623730951,36,Smax,0.05925460662970437,0.0
500,3,0.75,1.4142135623730951,36,Smax,0.2586020693163087,0.0
1000,3,0.75,1.4142135623730951,36,Smax,0.11230789911258253,0.0
500,4,0.75,1.4142135623730951,36,Smax,-0.14228147012856207,0.0
1000,4,0.75,1.4142135623730951,36,Smax,-0.1601360649850891,0.0
500,1,1.75,1.4142135623730951,36,Smax,-0.20603485752825454,0.0
1000,1,1.75,1.4142135623730951,36,Smax,-0.08704078083371972,0.0
500,2,1.75,1.4142135623730951,36,Smax,0.23417408863206346,0.0
1000,2,1.75,1.4142135623730951,36,Smax,0.021124775708056674,0.0
500,3,1.75,1.4142135623730951,36,Smax,0.06488354320036638,0.0
1000,3,1.75,1.4142135623730951,36,Smax,0.024292259033284976,0.0
500,4,1.75,1.4142135623730951,36,Smax,-0.3069146185931982,0.0
1000,4,1.75,1.4142135623730951,36,Smax,0.10156293575045412,0.0
500,1,0.75,1.0,37,Smax,-0.06287634650852882,0.0
1000,1,0.75,1.0,37,Smax,0.03940035438034034,0.0
500,2,0.75,1.0,37,Smax,-0.09093491943146911,0.0
1000,2,0.75,1.0,37,Smax,0.14964804166549286,0.0
500,3,0.75,1.0,37,Smax,0.1393129155676877,0.0
1000,3,0.75,1.0,37,Smax,0.07717224796888848,0.0
500,4,0.75,1.0,37,Smax,-0.17256905914497023,0.0
1000,4,0.75,1.0,37,Smax,-0.01281261387776449,0.0
500,1,1.75,1.0,37,Smax,0.2338660204369563,0.0
1000,1,1.75,1.0,37,Smax,0.05519456807973578,0.0
500,2,1.75,1.0,37,Smax,0.12849375731266802,0.0
1000,2,1.75,1.0,37,Smax,-0.07746805862788222,0.0
500,3,1.75,1.0,37,Smax,-0.05320512844191595,0.0
1000,3,1.75,1.0,37,Smax,0.10138395996944091,0.0
500,4,1.75,1.0,37,Smax,-0.00621044960204217,0.0
1000,4,1.75,1.0,37,Smax,-0.0036728226613297007,0.0
500,1,0.75,1.4142135623730951,37,Smax,0.13577711445969617,0.0
1000,1,0.75,1.4142135623730951,37,Smax,0.04132501646200097,0.0
500,2,0.75,1.4142135623730951,37,Smax,0.15393230650354353,0.0
1000,2,0.75,1.4142135623730951,37,Smax,0.14036129846812892,0.0
500,3,0.75,1.4142135623730951,37,Smax,0.05597483698432673,0.0
1000,3,0.75,1.4142135623730951,37,Smax,0.11528607689171763,0.0
500,4,0.75,1.4142135623730951,37,Smax,0.13991667707642902,0.0
1000,4,0.75,1.4142135623730951,37,Smax,-0.065117344187405,0.0
500,1,1.75,1.4142135623730951,37,Smax,0.10268018092398933,0.0
1000,1,1.75,1.4142135623730951,37,Smax,0.0025423674576700315,0.0
500,2,1.75,1.4142135623730951,37,Smax,0.13263706483356874,0.0
1000,2,1.75,1.4142135623730951,37,Smax,-0.1359921948073826,0.0
500,3,1.75,1.4142135623730951,37,Smax,0.31917848722541386,0.0
1000,3,1.75,1.4142135623730951,37,Smax,0.22700790745082575,0.0
500,4,1.75,1.4142135623730951,37,Smax,-0.0906543617085226,0.0
1000,4,1.75,1.4142135623730951,37,Smax,-0.020637635412194804,0.0
500,1,0.75,1.0,38,Smax,-0.10589572991419657,0.0
1000,1,0.75,1.0,38,Smax,-0.014160837925461852,0.0
500,2,0.75,1.0,38,Smax,-0.15319251423127755,0.0
1000,2,0.75,1.0,38,Smax,-0.03424628028645417,0.0
500,3,0.75,1.0,38,Smax,0.15620645998770447,0.0
1000,3,0.75,1.0,38,Smax,0.25780617941522854,0.0
500,4,0.75,1.0,38,Smax,-0.0017260455352155818,0.0
1000,4,0.75,1.0,38,Smax,0.05779894014363566,0.0
500,1,1.75,1.0,38,Smax,-0.14003475413548402,0.0
1000,1,1.75,1.0,38,Smax,-0.010658529280701164,0.0
500,2,1.75,1.0,38,Smax,0.055396792700774494,0.0
1000,2,1.75,1.0,38,Smax,0.05191291295110473,0.0
500,3,1.75,1.0,38,Smax,0.17599761607201586,0.0
1000,3,1.75,1.0,38,Smax,0.06314596348690313,0.0
500,4,1.75,1.0,38,Smax,-0.020725682211435795,0.0
1000,4,1.75,1.0,38,Smax,0.05100741858146712,0.0
500,1,0.75,1.4142135623730951,38,Smax,-0.038187978497966936,0.0
1000,1,0.75,1.4142135623730951,38,Smax,0.019347531082018875,0.0
500,2,0.75,1.4142135623730951,38,Smax,-0.10001113082355707,0.0
1000,2,0.75,1.4142135623730951,38,Smax,-0.0026067756676446518,0.0
500,3,0.75,1.4142135623730951,38,Smax,-0.20267333225537823,0.0
1000,3,0.75,1.4142135623730951,38,Smax,-0.03389920555505382,0.0
500,4,0.75,1.4142135623730951,38,Smax,0.26068279685627654,0.0
1000,4,0.75,1.4142135623730951,38,Smax,-0.10995285312678232,0.0
500,1,1.75,1.4142135623730951,38,Smax,0.08594796112829224,0.0
1000,1,1.75,1.4142135623730951,38,Smax,0.019271748411590475,0.0
500,2,1.75,1.4142135623730951,38,Smax,-0.06700856913104766,0.0
1000,2,1.75,1.4142135623730951,38,Smax,0.07726362330676116,0.0
500,3,1.75,1.4142135623730951,38,Smax,0.25870654242519964,0.0
1000,3,1.75,1.4142135623730951,38,Smax,0.07435102889954558,0.0
500,4,1.75,1.4142135623730951,38,Smax,0.29485749079297763,0.0
1000,4,1.75,1.4142135623730951,38,Smax,-0.06744046056491576,0.0
500,1,0.75,1.0,39,Smax,-0.04804296635198194,0.0
