N,d,l,o,r,m,estimate,target
500,1,1.75,1.4142135623730951,214,Sfit,-0.0021643145686301955,0.0
1000,1,1.75,1.4142135623730951,214,Sfit,-0.014000419494000197,0.0
500,2,1.75,1.4142135623730951,214,Sfit,0.0014222480768565525,0.0
1000,2,1.75,1.4142135623730951,214,Sfit,0.22081131795955908,0.0
500,3,1.75,1.4142135623730951,214,Sfit,0.27959296221815466,0.0
1000,3,1.75,1.4142135623730951,214,Sfit,0.24776186278151766,0.0
500,4,1.75,1.4142135623730951,214,Sfit,0.31463686197379226,0.0
1000,4,1.75,1.4142135623730951,214,Sfit,0.10442987935159723,0.0
500,1,0.75,1.0,215,Sfit,0.02671968756677781,0.0
1000,1,0.75,1.0,215,Sfit,0.07786466366957477,0.0
500,2,0.75,1.0,215,Sfit,-0.01099581014559143,0.0
1000,2,0.75,1.0,215,Sfit,-0.09090221747726622,0.0
500,3,0.75,1.0,215,Sfit,-0.07756287903504828,0.0
1000,3,0.75,1.0,215,Sfit,-0.06083473069936297,0.0
500,4,0.75,1.0,215,Sfit,-0.012861540561045999,0.0
1000,4,0.75,1.0,215,Sfit,0.10157485077204657,0.0
500,1,1.75,1.0,215,Sfit,0.029195412368719708,0.0
1000,1,1.75,1.0,215,Sfit,0.004591873937045151,0.0
500,2,1.75,1.0,215,Sfit,0.2104557696053947,0.0
1000,2,1.75,1.0,215,Sfit,0.18783578324526742,0.0
500,3,1.75,1.0,215,Sfit,0.33854186255630014,0.0
1000,3,1.75,1.0,215,Sfit,0.13530035081345054,0.0
500,4,1.75,1.0,215,Sfit,0.005673380641395475,0.0
1000,4,1.75,1.0,215,Sfit,-0.04815216186492828,0.0
500,1,0.75,1.4142135623730951,215,Sfit,-0.131724521192853,0.0
1000,1,0.75,1.4142135623730951,215,Sfit,-0.03692658473283787,0.0
500,2,0.75,1.4142135623730951,215,Sfit,0.3625479646448004,0.0
1000,2,0.75,1.4142135623730951,215,Sfit,0.1531318511925762,0.0
500,3,0.75,1.4142135623730951,215,Sfit,0.2973651157421757,0.0
1000,3,0.75,1.4142135623730951,215,Sfit,0.008638449221188593,0.0
500,4,0.75,1.4142135623730951,215,Sfit,0.008731825351765553,0.0
1000,4,0.75,1.4142135623730951,215,Sfit,0.040041407610251545,0.0
500,1,1.75,1.4142135623730951,215,Sfit,0.13136970620412294,0.0
1000,1,1.75,1.4142135623730951,215,Sfit,0.011908981236604966,0.0
500,2,1.75,1.4142135623730951,215,Sfit,0.0632595645182615,0.0
1000,2,1.75,1.4142135623730951,215,Sfit,-0.18831950380706597,0.0
500,3,1.75,1.4142135623730951,215,Sfit,0.34945671872953576,0.0
1000,3,1.75,1.4142135623730951,215,Sfit,0.3005050399704818,0.0
500,4,1.75,1.4142135623730951,215,Sfit,-0.19819736528810683,0.0
1000,4,1.75,1.4142135623730951,215,Sfit,-0.1652080285972309,0.0
500,1,0.75,1.0,216,Sfit,-0.16838166924968886,0.0
1000,1,0.75,1.0,216,Sfit,0.055983856652203755,0.0
500,2,0.75,1.0,216,Sfit,0.05375330440379801,0.0
1000,2,0.75,1.0,216,Sfit,0.0356951189701518,0.0
500,3,0.75,1.0,216,Sfit,0.08249487845792944,0.0
1000,3,0.75,1.0,216,Sfit,0.04211888329683877,0.0
500,4,0.75,1.0,216,Sfit,0.14014998809221446,0.0
1000,4,0.75,1.0,216,Sfit,-0.03962416081502246,0.0
500,1,1.75,1.0,216,Sfit,0.0314480398139542,0.0
1000,1,1.75,1.0,216,Sfit,-0.01282970763467373,0.0
500,2,1.75,1.0,216,Sfit,0.1298007135091228,0.0
1000,2,1.75,1.0,216,Sfit,0.23178348455204506,0.0
500,3,1.75,1.0,216,Sfit,0.03242878448540389,0.0
1000,3,1.75,1.0,216,Sfit,0.1689364806394844,0.0
500,4,1.75,1.0,216,Sfit,0.17051443635423624,0.0
1000,4,1.75,1.0,216,Sfit,0.18403714366393892,0.0
500,1,0.75,1.4142135623730951,216,Sfit,-0.03722042728674295,0.0
1000,1,0.75,1.4142135623730951,216,Sfit,0.06311557059928977,0.0
500,2,0.75,1.4142135623730951,216,Sfit,-6.234107192340087e-5,0.0
1000,2,0.75,1.4142135623730951,216,Sfit,-0.005185510239940485,0.0
500,3,0.75,1.4142135623730951,216,Sfit,-0.1014478650103856,0.0
1000,3,0.75,1.4142135623730951,216,Sfit,0.28865076571958637,0.0
500,4,0.75,1.4142135623730951,216,Sfit,0.05753251121133858,0.0
1000,4,0.75,1.4142135623730951,216,Sfit,0.06045640412770578,0.0
500,1,1.75,1.4142135623730951,216,Sfit,-0.15437812165167045,0.0
1000,1,1.75,1.4142135623730951,216,Sfit,0.19133017727478063,0.0
500,2,1.75,1.4142135623730951,216,Sfit,0.013976093693132796,0.0
1000,2,1.75,1.4142135623730951,216,Sfit,0.09413166490203499,0.0
500,3,1.75,1.4142135623730951,216,Sfit,-0.12589930703671315,0.0
1000,3,1.75,1.4142135623730951,216,Sfit,0.4095439067379668,0.0
500,4,1.75,1.4142135623730951,216,Sfit,0.41497601591115946,0.0
1000,4,1.75,1.4142135623730951,216,Sfit,0.07953455603010416,0.0
500,1,0.75,1.0,217,Sfit,0.03534845652335779,0.0
1000,1,0.75,1.0,217,Sfit,-0.004559429370894904,0.0
500,2,0.75,1.0,217,Sfit,0.02655779004056858,0.0
1000,2,0.75,1.0,217,Sfit,0.08693733365041853,0.0
500,3,0.75,1.0,217,Sfit,0.1577211069667551,0.0
1000,3,0.75,1.0,217,Sfit,0.16838077062150242,0.0
500,4,0.75,1.0,217,Sfit,-0.15335143983745653,0.0
1000,4,0.75,1.0,217,Sfit,0.09306328152821941,0.0
500,1,1.75,1.0,217,Sfit,-0.09410991730123827,0.0
1000,1,1.75,1.0,217,Sfit,0.011953346672267806,0.0
500,2,1.75,1.0,217,Sfit,0.34185276345064386,0.0
1000,2,1.75,1.0,217,Sfit,-0.01895705783284116,0.0
500,3,1.75,1.0,217,Sfit,0.21173322867514413,0.0
1000,3,1.75,1.0,217,Sfit,0.10505923562978733,0.0
500,4,1.75,1.0,217,Sfit,1.000360034727251e-5,0.0
1000,4,1.75,1.0,217,Sfit,-0.06434550929349707,0.0
500,1,0.75,1.4142135623730951,217,Sfit,0.03504696025959277,0.0
1000,1,0.75,1.4142135623730951,217,Sfit,0.13139977378602227,0.0
500,2,0.75,1.4142135623730951,217,Sfit,0.03695491692682067,0.0
1000,2,0.75,1.4142135623730951,217,Sfit,-0.2177711958657724,0.0
500,3,0.75,1.4142135623730951,217,Sfit,-0.13276729773812365,0.0
1000,3,0.75,1.4142135623730951,217,Sfit,-0.023289923921491217,0.0
500,4,0.75,1.4142135623730951,217,Sfit,0.09524143402393608,0.0
1000,4,0.75,1.4142135623730951,217,Sfit,0.01700601407569638,0.0
500,1,1.75,1.4142135623730951,217,Sfit,-0.07280041139609511,0.0
1000,1,1.75,1.4142135623730951,217,Sfit,0.08442843275051982,0.0
500,2,1.75,1.4142135623730951,217,Sfit,0.24912139028034863,0.0
1000,2,1.75,1.4142135623730951,217,Sfit,-0.03263464464624683,0.0
500,3,1.75,1.4142135623730951,217,Sfit,-0.09132682441724863,0.0
1000,3,1.75,1.4142135623730951,217,Sfit,0.13395685223435722,0.0
500,4,1.75,1.4142135623730951,217,Sfit,0.16444180869513744,0.0
1000,4,1.75,1.4142135623730951,217,Sfit,0.04508334043841272,0.0
500,1,0.75,1.0,218,Sfit,-0.014346666576453896,0.0
1000,1,0.75,1.0,218,Sfit,0.02866356890450298,0.0
500,2,0.75,1.0,218,Sfit,0.32531681735340673,0.0
1000,2,0.75,1.0,218,Sfit,-0.10121212522200289,0.0
500,3,0.75,1.0,218,Sfit,0.20367388236702275,0.0
1000,3,0.75,1.0,218,Sfit,0.1273527939071002,0.0
500,4,0.75,1.0,218,Sfit,-0.187196863341937,0.0
1000,4,0.75,1.0,218,Sfit,0.12141262780651685,0.0
500,1,1.75,1.0,218,Sfit,0.03507095804800697,0.0
1000,1,1.75,1.0,218,Sfit,-0.05143069551039013,0.0
500,2,1.75,1.0,218,Sfit,0.16100038963107038,0.0
1000,2,1.75,1.0,218,Sfit,0.08111456621756549,0.0
500,3,1.75,1.0,218,Sfit,0.12171835895619781,0.0
1000,3,1.75,1.0,218,Sfit,-0.0063612578557306725,0.0
500,4,1.75,1.0,218,Sfit,-0.10061446965517398,0.0
1000,4,1.75,1.0,218,Sfit,-0.03497706406953145,0.0
500,1,0.75,1.4142135623730951,218,Sfit,0.15717420549266278,0.0
1000,1,0.75,1.4142135623730951,218,Sfit,-0.13383767376964711,0.0
500,2,0.75,1.4142135623730951,218,Sfit,-0.003685698358903643,0.0
1000,2,0.75,1.4142135623730951,218,Sfit,-0.008501156881948406,0.0
500,3,0.75,1.4142135623730951,218,Sfit,0.26841865799605286,0.0
1000,3,0.75,1.4142135623730951,218,Sfit,0.06939298541478799,0.0
500,4,0.75,1.4142135623730951,218,Sfit,-0.1315039738167852,0.0
1000,4,0.75,1.4142135623730951,218,Sfit,0.06650357803777936,0.0
500,1,1.75,1.4142135623730951,218,Sfit,0.10146449051786516,0.0
1000,1,1.75,1.4142135623730951,218,Sfit,0.07422163926548694,0.0
500,2,1.75,1.4142135623730951,218,Sfit,0.18633880344397893,0.0
1000,2,1.75,1.4142135623730951,218,Sfit,0.20418126453126897,0.0
500,3,1.75,1.4142135623730951,218,Sfit,-0.20453022344403066,0.0
1000,3,1.75,1.4142135623730951,218,Sfit,0.1073758077073015,0.0
500,4,1.75,1.4142135623730951,218,Sfit,-0.1403309194621282,0.0
1000,4,1.75,1.4142135623730951,218,Sfit,-0.0419649963541253,0.0
500,1,0.75,1.0,219,Sfit,0.06404230124003504,0.0
1000,1,0.75,1.0,219,Sfit,0.002086041866739278,0.0
500,2,0.75,1.0,219,Sfit,0.0816130876420303,0.0
1000,2,0.75,1.0,219,Sfit,0.062102381062096444,0.0
500,3,0.75,1.0,219,Sfit,Inf,0.0
1000,3,0.75,1.0,219,Sfit,0.14596979116338257,0.0
500,4,0.75,1.0,219,Sfit,0.057026867566275986,0.0
1000,4,0.75,1.0,219,Sfit,0.02340129249122272,0.0
500,1,1.75,1.0,219,Sfit,0.07514922976834125,0.0
1000,1,1.75,1.0,219,Sfit,0.08640179536022517,0.0
500,2,1.75,1.0,219,Sfit,0.11468868414261989,0.0
1000,2,1.75,1.0,219,Sfit,0.07170333448701394,0.0
500,3,1.75,1.0,219,Sfit,0.06968360869771327,0.0
1000,3,1.75,1.0,219,Sfit,0.29247551821090867,0.0
500,4,1.75,1.0,219,Sfit,-0.149938433186858,0.0
1000,4,1.75,1.0,219,Sfit,-0.10778007052324917,0.0
500,1,0.75,1.4142135623730951,219,Sfit,0.017195503140551505,0.0
1000,1,0.75,1.4142135623730951,219,Sfit,0.15168328200728187,0.0
500,2,0.75,1.4142135623730951,219,Sfit,-0.09906664428517992,0.0
1000,2,0.75,1.4142135623730951,219,Sfit,-0.06556641608115354,0.0
500,3,0.75,1.4142135623730951,219,Sfit,0.07693410261532252,0.0
1000,3,0.75,1.4142135623730951,219,Sfit,0.1534750249610817,0.0
500,4,0.75,1.4142135623730951,219,Sfit,0.05616701962416713,0.0
1000,4,0.75,1.4142135623730951,219,Sfit,0.004785389252342722,0.0
500,1,1.75,1.4142135623730951,219,Sfit,0.14484911577112886,0.0
1000,1,1.75,1.4142135623730951,219,Sfit,-0.03451587384358564,0.0
500,2,1.75,1.4142135623730951,219,Sfit,-0.08837254603357642,0.0
1000,2,1.75,1.4142135623730951,219,Sfit,0.13830084948339133,0.0
500,3,1.75,1.4142135623730951,219,Sfit,0.014493622000598519,0.0
1000,3,1.75,1.4142135623730951,219,Sfit,0.06934446859261678,0.0
500,4,1.75,1.4142135623730951,219,Sfit,-0.055195396999385325,0.0
1000,4,1.75,1.4142135623730951,219,Sfit,0.16693717719182316,0.0
500,1,0.75,1.0,220,Sfit,-0.026216514091710188,0.0
1000,1,0.75,1.0,220,Sfit,0.06470429302831886,0.0
500,2,0.75,1.0,220,Sfit,-0.1482407315466647,0.0
1000,2,0.75,1.0,220,Sfit,0.15226814450822523,0.0
500,3,0.75,1.0,220,Sfit,0.13640251086862273,0.0
1000,3,0.75,1.0,220,Sfit,0.2133218847810133,0.0
500,4,0.75,1.0,220,Sfit,-0.10172374495523487,0.0
1000,4,0.75,1.0,220,Sfit,0.1329845182410198,0.0
500,1,1.75,1.0,220,Sfit,0.14995693418855685,0.0
1000,1,1.75,1.0,220,Sfit,-0.08099090176597312,0.0
500,2,1.75,1.0,220,Sfit,0.13356934785158883,0.0
1000,2,1.75,1.0,220,Sfit,0.11315336855045419,0.0
500,3,1.75,1.0,220,Sfit,-0.0796584480226502,0.0
1000,3,1.75,1.0,220,Sfit,Inf,0.0
500,4,1.75,1.0,220,Sfit,0.10376408758468243,0.0
1000,4,1.75,1.0,220,Sfit,-0.041749278814607195,0.0
500,1,0.75,1.4142135623730951,220,Sfit,-0.10927909880749562,0.0
1000,1,0.75,1.4142135623730951,220,Sfit,0.018606044787410375,0.0
500,2,0.75,1.4142135623730951,220,Sfit,0.28319084681797685,0.0
1000,2,0.75,1.4142135623730951,220,Sfit,0.02433044244667851,0.0
500,3,0.75,1.4142135623730951,220,Sfit,0.4529223019497625,0.0
1000,3,0.75,1.4142135623730951,220,Sfit,0.01137985988578192,0.0
500,4,0.75,1.4142135623730951,220,Sfit,-0.08367886236331426,0.0
1000,4,0.75,1.4142135623730951,220,Sfit,-0.013495805139992004,0.0
500,1,1.75,1.4142135623730951,220,Sfit,0.07944764530756952,0.0
1000,1,1.75,1.4142135623730951,220,Sfit,0.04582851546373506,0.0
500,2,1.75,1.4142135623730951,220,Sfit,0.11568354117515867,0.0
1000,2,1.75,1.4142135623730951,220,Sfit,0.09797321846342534,0.0
500,3,1.75,1.4142135623730951,220,Sfit,-0.08293188169126206,0.0
1000,3,1.75,1.4142135623730951,220,Sfit,0.054901817383423354,0.0
500,4,1.75,1.4142135623730951,220,Sfit,-0.11861129585157872,0.0
1000,4,1.75,1.4142135623730951,220,Sfit,0.029660974329985802,0.0
500,1,0.75,1.0,221,Sfit,-0.0935074195192114,0.0
1000,1,0.75,1.0,221,Sfit,-0.030010315645397932,0.0
500,2,0.75,1.0,221,Sfit,0.17395866970310853,0.0
1000,2,0.75,1.0,221,Sfit,0.09354530811347311,0.0
500,3,0.75,1.0,221,Sfit,-0.05697587770674047,0.0
1000,3,0.75,1.0,221,Sfit,0.26051842281759,0.0
500,4,0.75,1.0,221,Sfit,0.038655940379799844,0.0
1000,4,0.75,1.0,221,Sfit,-0.06530930822398635,0.0
500,1,1.75,1.0,221,Sfit,0.0022290628428139336,0.0
1000,1,1.75,1.0,221,Sfit,0.012928061121631916,0.0
500,2,1.75,1.0,221,Sfit,-0.22028894960765996,0.0
1000,2,1.75,1.0,221,Sfit,0.10604387099857751,0.0
500,3,1.75,1.0,221,Sfit,0.20662054641329292,0.0
1000,3,1.75,1.0,221,Sfit,-0.0010241008210819349,0.0
500,4,1.75,1.0,221,Sfit,-0.1229159749413654,0.0
1000,4,1.75,1.0,221,Sfit,0.12099298089353852,0.0
500,1,0.75,1.4142135623730951,221,Sfit,0.07465906512876874,0.0
1000,1,0.75,1.4142135623730951,221,Sfit,0.033705827799515975,0.0
500,2,0.75,1.4142135623730951,221,Sfit,0.12354120152991678,0.0
1000,2,0.75,1.4142135623730951,221,Sfit,0.07593014672221027,0.0
500,3,0.75,1.4142135623730951,221,Sfit,-0.05503944699410281,0.0
1000,3,0.75,1.4142135623730951,221,Sfit,0.04333579998165149,0.0
500,4,0.75,1.4142135623730951,221,Sfit,0.17806936184336786,0.0
1000,4,0.75,1.4142135623730951,221,Sfit,-0.18998147413600427,0.0
500,1,1.75,1.4142135623730951,221,Sfit,-0.0327989493814715,0.0
1000,1,1.75,1.4142135623730951,221,Sfit,0.06682812212999141,0.0
500,2,1.75,1.4142135623730951,221,Sfit,-0.2672179114050678,0.0
1000,2,1.75,1.4142135623730951,221,Sfit,0.09846829065432511,0.0
500,3,1.75,1.4142135623730951,221,Sfit,Inf,0.0
1000,3,1.75,1.4142135623730951,221,Sfit,0.25147079310099624,0.0
500,4,1.75,1.4142135623730951,221,Sfit,0.0813822493660113,0.0
1000,4,1.75,1.4142135623730951,221,Sfit,0.024064216993858606,0.0
500,1,0.75,1.0,222,Sfit,0.040721421323376916,0.0
1000,1,0.75,1.0,222,Sfit,-0.01895471541905484,0.0
500,2,0.75,1.0,222,Sfit,0.04058556831451967,0.0
1000,2,0.75,1.0,222,Sfit,0.14592383735822895,0.0
500,3,0.75,1.0,222,Sfit,-0.006968487742999231,0.0
1000,3,0.75,1.0,222,Sfit,0.19556912106615051,0.0
500,4,0.75,1.0,222,Sfit,0.1622453476831794,0.0
1000,4,0.75,1.0,222,Sfit,0.04231167528904065,0.0
500,1,1.75,1.0,222,Sfit,-0.03880717237481668,0.0
1000,1,1.75,1.0,222,Sfit,-0.01923228216080297,0.0
500,2,1.75,1.0,222,Sfit,-0.07476017053412738,0.0
1000,2,1.75,1.0,222,Sfit,0.028205612685633666,0.0
500,3,1.75,1.0,222,Sfit,0.31814733271821144,0.0
1000,3,1.75,1.0,222,Sfit,-0.14197383491110452,0.0
500,4,1.75,1.0,222,Sfit,0.0027386754136001657,0.0
1000,4,1.75,1.0,222,Sfit,-0.07358231557935777,0.0
500,1,0.75,1.4142135623730951,222,Sfit,0.15153103974151935,0.0
1000,1,0.75,1.4142135623730951,222,Sfit,-0.04343804980031395,0.0
500,2,0.75,1.4142135623730951,222,Sfit,0.02681173104927359,0.0
1000,2,0.75,1.4142135623730951,222,Sfit,0.12552334123399853,0.0
500,3,0.75,1.4142135623730951,222,Sfit,-0.3758574336754081,0.0
1000,3,0.75,1.4142135623730951,222,Sfit,0.08101432373503294,0.0
500,4,0.75,1.4142135623730951,222,Sfit,-0.11785189875750128,0.0
1000,4,0.75,1.4142135623730951,222,Sfit,-0.0701623154826295,0.0
500,1,1.75,1.4142135623730951,222,Sfit,-0.31494614639736557,0.0
1000,1,1.75,1.4142135623730951,222,Sfit,-0.07523900265575885,0.0
500,2,1.75,1.4142135623730951,222,Sfit,0.0003913330933502145,0.0
1000,2,1.75,1.4142135623730951,222,Sfit,0.10927511761659003,0.0
500,3,1.75,1.4142135623730951,222,Sfit,0.04353353132619648,0.0
1000,3,1.75,1.4142135623730951,222,Sfit,0.022999916980105173,0.0
500,4,1.75,1.4142135623730951,222,Sfit,-0.07149564176178198,0.0
1000,4,1.75,1.4142135623730951,222,Sfit,-0.06140572708185292,0.0
500,1,0.75,1.0,223,Sfit,-0.05233678433069295,0.0
1000,1,0.75,1.0,223,Sfit,-0.043553156935530676,0.0
500,2,0.75,1.0,223,Sfit,0.12188603935408458,0.0
1000,2,0.75,1.0,223,Sfit,0.06907252220567695,0.0
500,3,0.75,1.0,223,Sfit,0.27193839858766217,0.0
1000,3,0.75,1.0,223,Sfit,0.04179055341701827,0.0
500,4,0.75,1.0,223,Sfit,0.10415666676353252,0.0
1000,4,0.75,1.0,223,Sfit,-0.05986715453386927,0.0
500,1,1.75,1.0,223,Sfit,-0.09677758296161036,0.0
1000,1,1.75,1.0,223,Sfit,0.13764071003867862,0.0
500,2,1.75,1.0,223,Sfit,-0.0021659805524142173,0.0
1000,2,1.75,1.0,223,Sfit,0.08286719780511632,0.0
500,3,1.75,1.0,223,Sfit,0.1563830026822624,0.0
1000,3,1.75,1.0,223,Sfit,0.15342773125670628,0.0
500,4,1.75,1.0,223,Sfit,-0.14662474207010037,0.0
1000,4,1.75,1.0,223,Sfit,-0.07938145339511156,0.0
500,1,0.75,1.4142135623730951,223,Sfit,0.030755107203835102,0.0
1000,1,0.75,1.4142135623730951,223,Sfit,-0.01613612727802384,0.0
500,2,0.75,1.4142135623730951,223,Sfit,-0.030745584860132926,0.0
1000,2,0.75,1.4142135623730951,223,Sfit,0.17571372613526112,0.0
500,3,0.75,1.4142135623730951,223,Sfit,0.08259074097574907,0.0
1000,3,0.75,1.4142135623730951,223,Sfit,Inf,0.0
500,4,0.75,1.4142135623730951,223,Sfit,-0.09612318534462475,0.0
1000,4,0.75,1.4142135623730951,223,Sfit,-0.014409064808310173,0.0
500,1,1.75,1.4142135623730951,223,Sfit,-0.06630165042699977,0.0
1000,1,1.75,1.4142135623730951,223,Sfit,0.17433480257881673,0.0
500,2,1.75,1.4142135623730951,223,Sfit,0.07898315195400264,0.0
1000,2,1.75,1.4142135623730951,223,Sfit,0.22569333359603264,0.0
500,3,1.75,1.4142135623730951,223,Sfit,-0.054923260847057565,0.0
1000,3,1.75,1.4142135623730951,223,Sfit,0.15239092347995584,0.0
500,4,1.75,1.4142135623730951,223,Sfit,0.01816914235339784,0.0
1000,4,1.75,1.4142135623730951,223,Sfit,0.06476375672359053,0.0
500,1,0.75,1.0,224,Sfit,-0.04569569139373626,0.0
1000,1,0.75,1.0,224,Sfit,-0.13780575612751406,0.0
500,2,0.75,1.0,224,Sfit,0.43984625249351517,0.0
1000,2,0.75,1.0,224,Sfit,-0.1110603840319346,0.0
500,3,0.75,1.0,224,Sfit,0.1893269518817792,0.0
1000,3,0.75,1.0,224,Sfit,-0.021748061775674694,0.0
500,4,0.75,1.0,224,Sfit,-0.1810832287876061,0.0
1000,4,0.75,1.0,224,Sfit,0.06656867024984385,0.0
500,1,1.75,1.0,224,Sfit,0.06196167984769825,0.0
1000,1,1.75,1.0,224,Sfit,-0.006202339730285309,0.0
500,2,1.75,1.0,224,Sfit,0.15818113533454967,0.0
1000,2,1.75,1.0,224,Sfit,0.09995307123593662,0.0
500,3,1.75,1.0,224,Sfit,0.22482525926331437,0.0
1000,3,1.75,1.0,224,Sfit,0.10828252964981415,0.0
500,4,1.75,1.0,224,Sfit,-0.10656127480618896,0.0
1000,4,1.75,1.0,224,Sfit,0.1762179158177532,0.0
500,1,0.75,1.4142135623730951,224,Sfit,-0.061477205186375034,0.0
1000,1,0.75,1.4142135623730951,224,Sfit,0.0884361270248913,0.0
500,2,0.75,1.4142135623730951,224,Sfit,-0.01853858504095666,0.0
1000,2,0.75,1.4142135623730951,224,Sfit,0.17393366296324675,0.0
500,3,0.75,1.4142135623730951,224,Sfit,0.11612850777175003,0.0
1000,3,0.75,1.4142135623730951,224,Sfit,0.19321439860952916,0.0
500,4,0.75,1.4142135623730951,224,Sfit,0.09758592882441935,0.0
1000,4,0.75,1.4142135623730951,224,Sfit,-0.13361654923100794,0.0
500,1,1.75,1.4142135623730951,224,Sfit,0.11938838333316357,0.0
1000,1,1.75,1.4142135623730951,224,Sfit,-0.06337531398506391,0.0
500,2,1.75,1.4142135623730951,224,Sfit,0.38549032562126145,0.0
1000,2,1.75,1.4142135623730951,224,Sfit,-0.10215548152808597,0.0
500,3,1.75,1.4142135623730951,224,Sfit,0.20011784244639988,0.0
1000,3,1.75,1.4142135623730951,224,Sfit,0.3139060597297533,0.0
500,4,1.75,1.4142135623730951,224,Sfit,-0.18509603225008345,0.0
1000,4,1.75,1.4142135623730951,224,Sfit,0.08657452711561449,0.0
500,1,0.75,1.0,225,Sfit,0.13483151585875208,0.0
1000,1,0.75,1.0,225,Sfit,-0.037722914909511,0.0
500,2,0.75,1.0,225,Sfit,-0.11394145740624712,0.0
1000,2,0.75,1.0,225,Sfit,0.09670445760461527,0.0
500,3,0.75,1.0,225,Sfit,-0.08476841816553259,0.0
1000,3,0.75,1.0,225,Sfit,0.09059612779571763,0.0
500,4,0.75,1.0,225,Sfit,-0.11293272618776648,0.0
1000,4,0.75,1.0,225,Sfit,-0.006197975671656425,0.0
500,1,1.75,1.0,225,Sfit,-0.1070103900484776,0.0
1000,1,1.75,1.0,225,Sfit,0.022500662138895948,0.0
500,2,1.75,1.0,225,Sfit,0.28505673343364774,0.0
1000,2,1.75,1.0,225,Sfit,0.0987723058772034,0.0
500,3,1.75,1.0,225,Sfit,0.163515381713354,0.0
1000,3,1.75,1.0,225,Sfit,0.25360745474101554,0.0
500,4,1.75,1.0,225,Sfit,-0.15479579010901642,0.0
1000,4,1.75,1.0,225,Sfit,-0.04087885373612934,0.0
500,1,0.75,1.4142135623730951,225,Sfit,0.05599413585462462,0.0
1000,1,0.75,1.4142135623730951,225,Sfit,0.12277976682316293,0.0
500,2,0.75,1.4142135623730951,225,Sfit,-0.02414574368719639,0.0
1000,2,0.75,1.4142135623730951,225,Sfit,0.015124766813725304,0.0
500,3,0.75,1.4142135623730951,225,Sfit,0.261518782045056,0.0
1000,3,0.75,1.4142135623730951,225,Sfit,0.29043491501885255,0.0
500,4,0.75,1.4142135623730951,225,Sfit,0.13765676984512148,0.0
1000,4,0.75,1.4142135623730951,225,Sfit,-0.018037933581110412,0.0
500,1,1.75,1.4142135623730951,225,Sfit,0.006260464873435949,0.0
1000,1,1.75,1.4142135623730951,225,Sfit,0.024334659126948925,0.0
500,2,1.75,1.4142135623730951,225,Sfit,0.1019773723068862,0.0
1000,2,1.75,1.4142135623730951,225,Sfit,0.13430875736723777,0.0
500,3,1.75,1.4142135623730951,225,Sfit,0.09328951029092436,0.0
1000,3,1.75,1.4142135623730951,225,Sfit,0.27120184800390235,0.0
500,4,1.75,1.4142135623730951,225,Sfit,-0.18579191708798498,0.0
1000,4,1.75,1.4142135623730951,225,Sfit,-0.05269243083709226,0.0
500,1,0.75,1.0,226,Sfit,-0.073718609643485,0.0
1000,1,0.75,1.0,226,Sfit,-0.049673655903953,0.0
500,2,0.75,1.0,226,Sfit,0.3230116188097286,0.0
1000,2,0.75,1.0,226,Sfit,0.09945065093564137,0.0
500,3,0.75,1.0,226,Sfit,0.19975781569398532,0.0
1000,3,0.75,1.0,226,Sfit,0.15354080641300172,0.0
500,4,0.75,1.0,226,Sfit,0.313180353256844,0.0
1000,4,0.75,1.0,226,Sfit,-0.05656073700588897,0.0
500,1,1.75,1.0,226,Sfit,-0.05040269635465806,0.0
1000,1,1.75,1.0,226,Sfit,-0.03702175630449602,0.0
500,2,1.75,1.0,226,Sfit,0.05091516686049941,0.0
1000,2,1.75,1.0,226,Sfit,0.02025818184175926,0.0
500,3,1.75,1.0,226,Sfit,0.18483986290909268,0.0
1000,3,1.75,1.0,226,Sfit,-0.0643632202058341,0.0
500,4,1.75,1.0,226,Sfit,-0.04585809371802195,0.0
1000,4,1.75,1.0,226,Sfit,0.08358832348596561,0.0
500,1,0.75,1.4142135623730951,226,Sfit,0.005065925298195068,0.0
1000,1,0.75,1.4142135623730951,226,Sfit,-0.0749849679790697,0.0
500,2,0.75,1.4142135623730951,226,Sfit,0.2077171488009082,0.0
1000,2,0.75,1.4142135623730951,226,Sfit,0.07421718125517357,0.0
500,3,0.75,1.4142135623730951,226,Sfit,-0.19560477411155255,0.0
1000,3,0.75,1.4142135623730951,226,Sfit,0.062295097086320694,0.0
500,4,0.75,1.4142135623730951,226,Sfit,0.05194178227882555,0.0
1000,4,0.75,1.4142135623730951,226,Sfit,-0.04784992396431675,0.0
500,1,1.75,1.4142135623730951,226,Sfit,0.09638996579123259,0.0
1000,1,1.75,1.4142135623730951,226,Sfit,0.008485668983243922,0.0
500,2,1.75,1.4142135623730951,226,Sfit,-0.042308374257332124,0.0
1000,2,1.75,1.4142135623730951,226,Sfit,0.03687325901490689,0.0
500,3,1.75,1.4142135623730951,226,Sfit,0.3507818915474588,0.0
1000,3,1.75,1.4142135623730951,226,Sfit,0.11512093446392925,0.0
500,4,1.75,1.4142135623730951,226,Sfit,-0.16671558672339976,0.0
1000,4,1.75,1.4142135623730951,226,Sfit,0.009788041033330383,0.0
500,1,0.75,1.0,227,Sfit,-0.1603888468850505,0.0
1000,1,0.75,1.0,227,Sfit,0.00925925986474779,0.0
500,2,0.75,1.0,227,Sfit,0.24816791875796046,0.0
